 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1,228.022,64.050,17.954,1938,72,111.342,16.959
2,280.523,65.323,20.617,2389,305,17.024,18.026
3,183.959,53.499,18.365,1555,189,100.598,13.921
4,235.590,61.385,20.925,740,414,16.133,16.344
5,186.826,56.786,16.977,92,414,158.372,14.440
