 ,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
656,0.081,1.158,0.486,2184,1450,26.565,0.265
657,0.059,1.546,0.729,48,1453,17.354,0.137
658,0.093,1.307,0.531,2281,1451,145.008,0.308
659,4.646,15.290,3.737,2196,1460,129.806,2.321
660,0.112,1.332,0.615,61,1467,135.000,0.277
661,0.036,0.666,0.292,594,1471,26.565,0.174
662,0.897,3.893,1.392,1125,1471,104.470,0.957
663,0.410,2.618,1.053,1448,1473,128.290,0.584
664,0.288,2.136,0.844,1294,1491,34.509,0.537
665,3.660,13.016,3.627,329,1494,157.433,1.730
666,0.026,0.615,0.254,1656,1489,30.964,0.169
667,0.021,0.543,0.234,2261,1486,111.801,0.130
668,6.182,22.616,4.774,1615,1534,6.801,2.630
669,0.021,0.492,0.195,1816,1491,116.565,0.174
670,0.301,2.346,0.802,1093,1508,49.399,0.652
671,0.125,1.260,0.470,275,1503,33.690,0.391
672,4.788,16.134,5.203,1105,1601,38.211,1.815
673,0.183,1.619,0.652,1499,1525,143.130,0.452
674,0.704,5.040,1.510,1257,1533,11.634,0.822
675,0.025,0.692,0.292,2226,1535,26.565,0.145
676,0.462,3.468,1.171,1537,1548,21.801,0.678
677,0.049,0.800,0.317,2302,1543,15.945,0.246
678,1.687,7.528,2.593,1564,1549,112.694,1.157
679,0.062,1.173,0.496,2068,1553,164.745,0.203
680,3.543,13.185,3.177,1162,1607,19.179,2.271
681,1.977,5.490,1.890,1273,1580,23.025,1.442
682,0.399,3.176,0.954,2241,1555,114.228,0.701
683,0.030,0.594,0.246,2227,1558,135.000,0.174
684,0.185,1.901,0.743,697,1564,159.444,0.408
685,0.028,0.605,0.254,317,1571,30.964,0.174
686,1.462,6.536,2.297,1656,1617,71.222,1.205
687,0.068,0.963,0.389,1264,1570,116.565,0.253
688,0.038,0.753,0.292,1413,1571,116.565,0.217
689,2.262,6.756,2.015,1321,1629,57.339,1.598
690,0.615,3.078,1.062,1294,1588,124.992,0.844
691,1.010,4.247,1.417,222,1620,17.879,1.128
692,0.768,4.508,1.362,2237,1601,116.565,0.874
693,1.778,6.578,2.210,427,1637,36.193,1.311
694,0.422,2.843,0.939,330,1628,76.608,0.652
695,0.017,0.456,0.195,2039,1610,116.565,0.130
696,0.367,2.643,0.958,2326,1611,129.472,0.696
697,0.467,2.904,1.131,2283,1615,112.620,0.643
698,0.463,3.002,1.076,1007,1623,165.964,0.696
699,5.900,21.350,6.176,1057,1732,52.727,2.401
700,0.021,0.482,0.217,1299,1624,53.130,0.130
701,2.548,9.477,2.458,1796,1625,103.299,1.835
702,0.021,0.543,0.246,1393,1632,45.000,0.165
703,0.123,1.506,0.584,1581,1636,153.435,0.348
704,0.017,0.420,0.185,1682,1635,135.000,0.130
705,6.829,17.237,4.138,480,1637,93.013,3.061
706,0.288,2.060,0.784,908,1655,56.310,0.515
707,1.322,5.927,1.910,2251,1675,30.069,1.169
708,6.367,22.831,4.915,1639,1654,126.363,2.534
709,0.380,2.285,0.825,1003,1655,161.565,0.652
710,0.301,2.556,1.046,1772,1651,135.000,0.489
711,0.019,0.456,0.195,1133,1656,153.435,0.130
712,0.458,2.997,1.053,1158,1677,38.290,0.707
713,0.361,2.531,0.973,2296,1658,116.565,0.584
714,0.055,0.840,0.374,1111,1671,144.462,0.217
715,0.745,4.062,1.255,1012,1696,56.310,0.984
716,0.112,1.578,0.580,2077,1683,167.005,0.348
717,0.015,0.482,0.217,1103,1684,53.130,0.130
718,1.184,6.603,2.163,1594,1685,105.154,1.154
719,0.825,4.656,1.375,882,1714,34.695,1.007
720,0.045,0.912,0.374,1107,1691,144.462,0.214
721,0.049,0.804,0.340,1132,1697,50.194,0.217
722,0.023,0.518,0.254,2241,1694,149.036,0.130
723,0.102,1.568,0.545,2235,1698,118.610,0.373
724,0.015,0.456,0.217,1622,1707,53.130,0.123
725,0.025,0.518,0.217,1102,1708,36.870,0.174
726,0.038,0.753,0.317,1617,1713,74.055,0.174
727,0.113,1.260,0.486,1042,1724,63.435,0.348
728,0.409,2.694,1.111,955,1738,59.421,0.644
729,0.030,0.605,0.254,986,1719,149.036,0.174
730,0.032,0.692,0.275,1653,1718,108.435,0.174
731,1.144,6.275,1.906,1622,1724,152.850,0.984
732,0.172,1.763,0.761,672,1722,149.036,0.338
733,0.346,3.012,0.992,1115,1725,164.745,0.611
734,4.198,13.722,3.973,937,1791,48.106,1.930
735,0.021,0.482,0.217,1748,1728,53.130,0.130
736,6.148,20.254,5.224,1745,1731,122.764,2.907
737,0.316,2.162,0.809,890,1748,36.254,0.580
738,0.685,3.986,1.171,1828,1738,105.068,0.995
739,0.011,0.333,0.157,1606,1739,123.690,0.087
740,0.428,2.730,1.018,914,1750,19.983,0.634
741,5.713,16.976,3.732,615,1744,111.181,2.922
742,4.470,13.794,3.564,818,1763,156.251,2.405
743,0.019,0.518,0.217,1133,1747,126.870,0.174
744,0.278,2.336,0.881,2006,1750,122.905,0.521
745,0.013,0.420,0.195,2251,1753,153.435,0.087
746,0.235,2.136,0.844,1619,1756,145.491,0.493
747,0.025,0.518,0.217,1696,1756,126.870,0.174
748,0.070,0.927,0.374,2182,1758,144.462,0.261
749,0.059,0.851,0.331,1270,1763,113.199,0.261
750,2.323,7.929,2.553,342,1781,171.180,1.444
751,0.015,0.431,0.217,1452,1764,143.130,0.117
752,6.010,18.461,4.146,787,1862,85.186,2.958
753,0.276,2.039,0.809,747,1789,53.746,0.523
754,0.202,1.706,0.675,1672,1790,75.069,0.391
755,2.024,5.649,2.024,957,1798,8.653,1.425
756,0.055,0.851,0.331,2006,1781,156.801,0.261
757,0.015,0.456,0.217,415,1782,143.130,0.124
758,0.013,0.369,0.157,2122,1782,123.690,0.130
759,0.692,3.509,1.131,1708,1796,157.380,0.967
760,0.579,3.169,1.209,470,1812,52.306,0.739
761,0.044,0.753,0.292,514,1791,116.565,0.217
762,1.171,5.645,2.184,545,1841,77.347,0.826
763,0.072,0.989,0.389,1006,1801,63.435,0.261
764,0.827,5.513,1.644,1628,1824,52.524,0.888
765,0.068,1.220,0.448,1840,1797,150.945,0.261
766,2.732,10.437,3.762,569,1799,100.660,1.347
767,1.415,5.095,1.987,2148,1799,113.199,1.047
768,0.299,2.234,0.837,2108,1808,171.027,0.599
769,0.019,0.456,0.195,1705,1805,153.435,0.130
770,0.030,0.615,0.234,1932,1808,111.801,0.214
771,0.066,1.086,0.448,1732,1818,60.945,0.272
772,0.272,2.060,0.813,746,1829,74.476,0.525
773,0.547,2.889,1.012,654,1827,25.463,0.820
774,0.100,1.271,0.531,2085,1814,145.008,0.338
775,0.129,1.568,0.664,2177,1814,121.608,0.307
776,0.034,0.666,0.275,1617,1816,161.565,0.174
777,0.026,0.543,0.246,2186,1816,135.000,0.174
778,0.136,1.332,0.509,1741,1827,19.983,0.391
779,2.584,10.483,3.312,602,1823,113.199,1.387
780,0.796,4.323,1.459,2306,1858,79.695,0.894
781,0.057,0.912,0.389,357,1835,63.435,0.214
782,0.059,0.963,0.401,1727,1838,77.471,0.217
783,4.230,11.874,3.182,1754,1831,100.235,2.542
784,4.780,16.775,4.427,657,1840,123.378,2.198
785,7.896,23.164,4.529,1666,1841,106.172,3.117
786,0.520,2.904,1.114,720,1860,38.660,0.731
787,0.108,1.184,0.470,949,1843,123.690,0.338
788,0.011,0.369,0.157,1987,1847,33.690,0.123
789,0.015,0.456,0.195,462,1853,26.565,0.130
790,6.526,20.962,4.689,2010,1858,142.918,2.277
791,2.998,9.629,2.670,2127,1870,163.926,1.793
792,0.113,1.423,0.592,1265,1857,162.897,0.261
793,0.711,4.145,1.485,1793,1857,95.042,0.897
794,0.424,2.781,0.994,1619,1871,23.199,0.728
795,0.011,0.456,0.217,865,1863,36.870,0.097
796,0.149,1.459,0.604,2079,1862,120.256,0.348
797,0.863,4.302,1.640,1293,1863,111.801,0.807
798,0.613,3.186,1.074,838,1882,21.371,0.892
799,0.337,2.412,0.858,563,1888,59.534,0.570
800,0.011,0.369,0.157,1641,1874,33.690,0.123
801,0.019,0.482,0.217,1833,1886,53.130,0.130
802,0.651,3.576,1.323,1775,1885,117.408,0.788
803,1.126,4.487,1.446,888,1913,43.781,1.193
804,0.019,0.456,0.195,1250,1887,116.565,0.130
805,0.053,1.025,0.401,1242,1894,130.601,0.261
806,0.936,3.958,1.303,2118,1896,154.290,1.044
807,0.030,0.605,0.254,883,1903,59.036,0.174
808,7.544,16.601,4.718,554,1975,40.888,2.733
809,1.171,4.902,1.472,758,1907,124.160,1.266
810,0.138,1.322,0.509,1461,1908,109.983,0.348
811,0.231,1.952,0.724,2148,1914,147.265,0.522
812,2.336,6.116,2.121,834,1962,74.539,1.653
813,0.112,1.358,0.550,1939,1928,71.565,0.320
814,0.019,0.482,0.217,2012,1923,53.130,0.130
815,0.176,1.814,0.679,1275,1932,39.806,0.396
816,0.036,0.692,0.292,1775,1928,63.435,0.174
817,0.728,4.058,1.416,1895,1929,137.490,0.923
818,0.042,0.851,0.331,2193,1931,66.801,0.233
819,0.079,1.086,0.389,1645,1936,63.435,0.304
820,1.112,5.640,1.692,2099,1933,115.907,1.199
821,0.021,0.492,0.195,1478,1936,116.565,0.174
822,2.537,7.929,2.258,289,1966,15.642,1.609
823,1.284,5.696,1.875,2134,1981,86.009,1.109
824,3.628,13.644,3.073,2302,2007,63.072,2.250
825,0.089,1.075,0.410,755,1961,57.995,0.304
826,0.019,0.518,0.217,340,1958,36.870,0.154
827,0.240,1.890,0.708,1105,1955,100.620,0.478
828,6.263,17.948,4.715,363,2062,75.579,2.532
829,0.079,0.999,0.372,540,1965,69.444,0.304
830,0.365,2.336,0.802,709,1960,102.529,0.609
831,0.015,0.456,0.195,514,1964,26.565,0.130
832,0.257,2.306,0.857,1970,1961,113.962,0.487
833,1.286,4.959,1.706,802,1974,160.641,1.190
834,0.409,2.976,1.090,1889,1962,118.610,0.698
835,1.593,6.266,2.220,1689,1964,124.624,1.089
836,0.100,1.173,0.468,618,1970,158.199,0.304
837,0.049,0.779,0.314,365,1975,33.690,0.217
838,0.062,0.952,0.389,1667,1971,153.435,0.217
839,2.974,7.575,2.297,644,1980,142.696,1.963
840,0.021,0.518,0.217,766,1981,53.130,0.174
841,2.242,8.661,2.373,717,2031,26.095,1.711
842,0.240,2.480,0.931,1615,1987,127.405,0.492
843,2.539,7.089,2.187,2171,2037,72.646,1.760
844,0.038,0.702,0.275,1868,1989,108.435,0.217
845,6.295,22.869,6.855,1557,2118,50.148,2.513
846,0.049,0.789,0.317,1856,1999,105.945,0.217
847,1.180,4.754,1.552,313,2038,78.690,1.233
848,1.547,5.174,1.701,809,2034,32.471,1.395
849,0.017,0.492,0.195,599,2012,26.565,0.154
850,3.634,10.116,2.884,2092,2071,66.915,1.996
851,0.367,2.571,1.012,354,2011,115.463,0.601
852,0.017,0.420,0.185,1594,2016,135.000,0.130
853,0.059,0.876,0.340,1885,2019,129.806,0.261
854,0.119,1.296,0.496,1368,2032,74.745,0.348
855,0.131,1.485,0.633,1792,2036,74.055,0.261
856,0.405,2.336,0.840,683,2041,68.749,0.652
857,0.950,4.733,1.624,892,2023,110.376,1.031
858,0.923,4.569,1.694,1760,2024,131.878,0.908
859,2.930,7.320,2.606,1940,2032,123.425,1.665
860,0.367,2.567,0.914,859,2035,115.346,0.626
861,0.117,1.296,0.462,2028,2040,138.814,0.391
862,0.023,0.569,0.234,1549,2040,111.801,0.130
863,3.725,9.405,2.601,2020,2059,159.444,2.208
864,1.933,7.715,2.258,801,2091,74.358,1.517
865,0.061,0.902,0.372,1714,2041,110.556,0.217
866,2.228,9.159,2.573,2162,2093,59.534,1.518
867,0.197,1.742,0.627,1562,2055,56.310,0.478
868,0.053,0.876,0.351,1540,2050,29.745,0.261
869,3.863,11.620,3.703,662,2047,123.503,1.865
870,3.715,11.009,3.118,1825,2098,39.908,2.076
871,0.059,0.840,0.314,728,2051,123.690,0.261
872,0.044,0.753,0.340,1919,2052,129.806,0.215
873,1.714,7.689,2.026,634,2054,104.931,1.459
874,0.148,1.506,0.580,538,2069,77.005,0.380
875,4.175,14.088,3.838,1170,2067,144.689,2.349
876,0.132,1.394,0.565,454,2072,22.620,0.391
877,0.049,0.779,0.314,192,2071,33.690,0.217
878,1.515,6.572,2.015,850,2104,32.661,1.307
879,0.023,0.666,0.314,337,2080,56.310,0.139
880,0.202,2.132,0.992,1768,2076,127.875,0.297
881,0.424,3.273,1.171,733,2102,58.671,0.597
882,0.227,1.911,0.633,1926,2095,74.055,0.548
883,0.015,0.395,0.185,751,2093,45.000,0.130
884,0.700,4.461,1.392,946,2118,51.340,0.981
885,0.051,1.209,0.468,2165,2097,21.801,0.273
886,1.981,19.841,8.210,44,2096,174.833,0.867
887,0.759,4.733,1.616,1684,2114,23.806,0.835
888,0.480,3.396,1.203,1523,2118,12.529,0.783
889,0.240,2.039,0.681,1874,2109,26.565,0.597
890,0.159,2.285,0.863,1987,2105,139.086,0.507
891,0.040,0.753,0.317,773,2113,74.055,0.174
892,0.253,2.043,0.821,1108,2118,32.005,0.478
893,0.320,3.165,1.316,1949,2114,172.405,0.478
894,0.153,1.546,0.604,911,2111,149.744,0.348
895,0.102,1.582,0.658,2005,2116,172.405,0.304
896,0.138,1.731,0.751,586,2118,10.008,0.261
897,0.038,1.112,0.410,257,2118,32.005,0.206
